act,prompt,for_devs
鹏鼎控股深圳园区,鹏鼎控股的制造基地分布于深圳、秦皇岛、淮安，服务半径覆盖中国大陆、中国香港、中国台湾、日本、韩国、美国及越南等地，可以为全球客户提供高速、高质、低成本及高附加值的PCB设计、开发、制造及销售服务，满足客户的需求,TRUE
深圳爱镭仕光影科技有限公司,刘一凡/13266711200/广东省深圳市光明区公明街道上村社区冠城低碳产业园E栋A区601/电商销售
深圳市兴达诚电子有限公司,张先生/19926412679/广东省深圳市光明区长圳长兴工业园/技工
深圳市永泰精密组件有限公司,刘永根/18128871807/广东省深圳市光明区公明办事处楼村社区鲤鱼河工业区后海工业园第七栋一楼A段/QA
深圳市华之洋光电科技有限公司,吴小姐/13243749656/江西省九江市都昌县三汊港镇荷塘新张二组024号/普工
深圳市卖点科技股份有限公司,唐女士/18938973677/广东省深圳市光明区新湖街道楼村社区楼明路289号陈文礼工业园区B2栋A座/外贸业务员
深圳市卖点科技股份有限公司,唐女士/18938973677/广东省深圳市光明区新湖街道楼村社区楼明路289号陈文礼工业园区B2栋A座/销售代表
深圳科瑞新材科技有限公司,曾少佳/18188690368/广东省深圳市光明区光明街道东周社区璟霆大厦/10/层/03/销售专员、销售工程师
深圳市富邦线束有限公司,陈小姐/15817395074/广东省深圳市光明区新湖街道楼村第一工业区木墩路/2/号三/楼/打样员
深圳市久信达科技有限公司,吴小姐/18529061319/广东省深圳市光明区光明街道白花社区第一工业区鹏凯工业园A栋四层/业务员
深圳市久信达科技有限公司,吴小姐/18529061319/广东省深圳市光明区光明街道白花社区第一工业区鹏凯工业园A栋四层/销售跟单
绍辉自动化设备（深圳）有限公司,余小姐/18038187519/广东省深圳市光明区光明街道碧眼社区华强创意公园5栋B座0801/文员
瑞安复合材料（深圳）有限公司,罗女士/13717073952/广东省深圳市光明区公明办事处楼村社区鲤鱼河工业区振兴路8号第9栋1至4楼B段/普工（操作工）
深圳市百千成电子有限公司,李小姐/0755-29546788/广东省深圳市光明新区公明办事处长圳社区沙头巷工业区3B号/SMT外观维修
深圳市百千成电子有限公司,李小姐/0755-29546788/广东省深圳市光明新区公明办事处长圳社区沙头巷工业区3B号/维修技术员
深圳市百千成电子有限公司,李小姐/0755-29546788/广东省深圳市光明新区公明办事处长圳社区沙头巷工业区3B号/物料员/备料员
深圳市百千成电子有限公司,李小姐/0755-29546788/广东省深圳市光明新区公明办事处长圳社区沙头巷工业区3B号/功能维修
科为尔光机电技术（深圳）有限公司,王小姐/15818624105/广东省深圳市光明区新湖街道楼村社区凤新路新健兴工业园A2栋4楼/助理NPI工程师（可接受应届生）
科为尔光机电技术（深圳）有限公司,王小姐/15818624105/广东省深圳市光明区新湖街道楼村社区凤新路新健兴工业园A2栋4楼/项目经理（英语）
加法电力设备（深圳）有限公司,刘小姐/17722487096/广东省深圳市光明区光明街道同富裕工业区内俊伟兴厂区C栋厂房第1层东面和第2层、3层/包装人员
加法电力设备（深圳）有限公司,刘小姐/17722487096/广东省深圳市光明区光明街道同富裕工业区内俊伟兴厂区C栋厂房第1层东面和第2层、3层/硫化机操作工
深圳市凯祥源科技有限公司,韩小姐/13923738422/广东省深圳市光明区光明街道碧眼社区华强创意产业园1A栋A座403/国内电商运营
品上佳自行车（深圳）有限公司,林女士/13682607646/广东省深圳市光明区公明下村第五工业区10号/普工
必宝电子（深圳）有限公司,谢先生/13430581191/广东省深圳市光明新区马田街道合水口社区第六工业区旭发科技园第八栋二楼北、三楼/巡检员
必宝电子（深圳）有限公司,谢先生/13430581191/广东省深圳市光明新区马田街道合水口社区第六工业区旭发科技园第八栋二楼北、三楼/作业员
海洋纸品印刷(深圳)有限公司,向小姐/13715008784/广东省深圳市光明区深圳市光明区玉塘街道玉星路65号/跟单客服文员
海洋纸品印刷(深圳)有限公司,向小姐/13715008784/广东省深圳市光明区深圳市光明区玉塘街道玉星路65号/坑机机长
深圳中南义齿技术有限公司,田小姐/18664908184/广东省深圳市光明区凤新路勒堡工业园1栋五层/生产文员
深圳市泰久信息系统股份有限公司,邱小姐/13510452852/广东省深圳市光明区凤凰街道东坑社区科能路中集低轨卫星物联网产业园F座410/电话销售
深圳市泰久信息系统股份有限公司,邱小姐/13510452852/广东省深圳市光明区凤凰街道东坑社区科能路中集低轨卫星物联网产业园F座410/产品经理
深圳市宇恒精密模具有限公司,张合梅/13612841285/广东省深圳市南山区浪琴屿花园第9单元801/钳工学徒
拓希玛光电（深圳）有限公司,黎小姐/0755-29619088/广东省深圳市光明区新湖街道圳美社区海鑫光工业园/检查员
拓希玛光电（深圳）有限公司,黎小姐/0755-29619088/广东省深圳市光明区新湖街道圳美社区海鑫光工业园/设备维修员学徒
深圳市卖点科技股份有限公司,唐女士/18938973677/广东省深圳市光明区新湖街道楼村社区楼明路289号陈文礼工业园区B2栋A座/普工
深圳吃米网络技术有限公司,林惠婷/15920811777/广东省深圳市龙华区民治街道新牛社区新澜大厦附楼405-1/文员
深圳吃米网络技术有限公司,凌玲/13527699431/广东省深圳市龙华区民治街道新牛社区新澜大厦附楼405-1/文员
深圳吃米网络技术有限公司,林惠婷/15920811777/广东省深圳市龙华区民治街道新牛社区新澜大厦附楼405-1/办公室文员
深圳市公明洁士汽车维修养护有限公司,彭生/13691858223/广东省深圳市光明区凤凰街道塘家社区塘兴路22号6栋1楼-2号/机修工
深圳市公明洁士汽车维修养护有限公司,彭生/13691858223/广东省深圳市光明区凤凰街道塘家社区塘兴路22号6栋1楼-2号/机修工
深圳市大创自动化设备有限公司,石女士/18503047040/深圳市光明区马田街道薯田埔社区第五工业区第19栋/折弯工
美禄电子（深圳）有限公司,蔡小姐/13510211773/广东省//深圳市光明新区新湖街道光侨大道3333号新健兴科技工业园A2栋2楼东/品质文员
广东澳利坚五金科技有限公司,张小姐/15815162484/广东省汕头市金平区升平第二工业区06B3地块厂房/销售经理/主管
广东澳利坚五金科技有限公司,张小姐/15815162484/广东省汕头市金平区升平第二工业区06B3地块厂房/产品设计
广东澳利坚五金科技有限公司,张小姐/15815162484/广东省汕头市金平区升平第二工业区06B3地块厂房/业务员
深圳市双越实业发展有限公司,董玉洁/15622244635/广东省深圳市光明区公明街道上村社区松仔岭工业园第十一栋/钣金工程师
深圳市双越实业发展有限公司,董玉洁/15622244635/广东省深圳市光明区公明街道上村社区松仔岭工业园第十一栋/电工
深圳市昭衍科技有限公司,易小姐/18576688385/广东省深圳市光明区凤凰街道甲子塘社区力缆科技大楼十层A区/技术员
深圳市昭衍科技有限公司,易小姐/18576688385/广东省深圳市光明区凤凰街道甲子塘社区力缆科技大楼十层A区/技术员
深圳市昭衍科技有限公司,易小姐/18576688385/广东省深圳市光明区凤凰街道甲子塘社区力缆科技大楼十层A区/技术员
深圳市鹏劳人力资源管理有限公司,陈先生/15302667896/广东省深圳市罗湖区笋岗街道田心社区红岭北路2088号招商开元中心A座13层/光明电信营业厅营
深圳市恒泰裕实业有限公司,李小姐/18316626158/广东省深圳市光明区凤凰街道塘尾社区恒泰裕大厦1栋2201/物业电工
中坤电线(深圳)有限公司,邹小姐/0755-8179006/广东省深圳市光明新区新湖街道楼村社区楼明路289号陈文礼工业园区B2栋A区/品保
中坤电线(深圳)有限公司,邹小姐/0755-81739006/广东省深圳市光明新区新湖街道楼村社区楼明路289号陈文礼工业园区B2栋A区/芯线押出
中坤电线(深圳)有限公司,邹小姐/0755-81739006/广东省深圳市光明新区新湖街道楼村社区楼明路289号陈文礼工业园区B2栋A区/外被押出
深圳市群方技术有限公司,林小姐/15992602157/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/QC
深圳市鹏劳人力资源管理有限公司,陈先生/15302667896/广东省深圳市罗湖区笋岗街道田心社区红岭北路2088号招商开元中心A座13层/光明电信营业代表
广东全程创优建设技术有限公司,金工/15298277725/广东省深圳市光明区光明街道东周社区高新路研祥科技工业园二栋研发大楼2502/电气监理工程师
深圳市美德佳电子有限公司,严小姐/18927437799/广东省深圳市光明区公明街道上村社区冠城低碳产业园B栋5楼/开发工程师
深圳市鹏劳人力资源管理有限公司,陈先生/13826535242/广东省深圳市罗湖区笋岗街道田心社区红岭北路2088号招商开元中心A座13层/公明电信营业代表
深圳市鹏劳人力资源管理有限公司,陈先生/13826535242/广东省深圳市罗湖区笋岗街道田心社区红岭北路2088号招商开元中心A座13层/玉塘电信营业代表
深圳市鸿荣置业有限公司,李小姐/13632858931/广东省深圳市光明区马田街道新庄社区宏发美域花园2栋商铺B05/置业顾问
深圳市广业电子科技有限公司,王先生/19926637585/广东省深圳市光明新区新湖街道圳美社区圳园路168号/普工
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/组装作业员
深圳市渠晟美业科技有限公司,钟小姐/18025320010/广东省深圳市光明区公明街道上村社区五联队工业区B区十栋802/新媒体运营
深圳市渠晟美业科技有限公司,钟小姐/18025320010/广东省深圳市光明区公明街道上村社区五联队工业区B区十栋802/普工
深圳市创瑞电子元件有限公司,苏小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/放电技术员
深圳市普乐华科技有限公司,范映婷/13713603080/广东省深圳市光明区公明街道李松蓢社区宝安区公明街道李松蓢社区厂房1栋101通洲工业园E栋/普工
新宝模杯（深圳）有限公司,张小姐/18925235280/广东省深圳市光明区马田街道薯田埔社区第四工业区B区第13、15、16栋/销售经理
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/QC
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/机械绘图员
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/储干
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/生技技术员
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/注塑机技术员
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/注塑作业员
深圳市普深通讯网络技术有限公司,邓工/13714863555/广东省深圳市南山区创业路怡海广场2507/PHP实习生
深圳市普深通讯网络技术有限公司,邓工/13714863555/广东省深圳市南山区创业路怡海广场2507/java实习生
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/品质工程师
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/冲压作业员
深圳市宏发商业管理有限公司,梅小姐/0755-21097779/广东省深圳市宝安区深圳市宝安区中心区N5区宏发领域花园4栋2730-2731（办公场所））/商管员
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/生产拉长
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/组装自动化技术员
深圳市普耐科技有限公司,陈小姐/0755-86000066/广东省深圳市光明区玉塘街道同仁路普耐科技园/普工/质检员/底薪2600（加班费按2600计算）
深圳市宏发商业管理有限公司,梅小姐/0755-21097779/广东省深圳市宝安区深圳市宝安区中心区N5区宏发领域花园4栋2730-2731（办公场所））/购物中心技工
品上佳自行车（深圳）有限公司,林女士/13682607646/广东省深圳市光明区公明下村第五工业区10号/普工
深圳市普耐科技有限公司,陈小姐/13723771574/广东省深圳市光明区玉塘街道同仁路普耐科技园/钳工
深圳市恒得源物业管理有限公司楼村旧村物业服务中心,肖小姐/0755-85243215/广东省深圳市光明区新湖街道楼村社区旧村北片三区1号101/水电维修工
深圳市光明区建设发展集团有限公司,刘女士/0755-88211393/广东省深圳市光明区深圳市光明区玉塘街道田寮社区科联路与同仁路交汇处科润大厦A1901/造价工程师
深圳盈丰时装有限公司,叶晓真/13923894137/广东省深圳市光明新区马田街道合水口社区第五工业区辉豪工业园1号第三、四、五层/熟练缝纫车工
深圳盈丰时装有限公司,叶晓真/13923894137/广东省深圳市光明新区马田街道合水口社区第五工业区辉豪工业园1号第三、四、五层/总检
艾邦智能装备（深圳）有限公司,许卫敏/13530055819/广东省深圳市光明区马田街道马山头社区第七工业园1栋201/机械工程师
艾邦智能装备（深圳）有限公司,许卫敏/13530055819/广东省深圳市光明区马田街道马山头社区第七工业园1栋201/售后工程师
艾邦智能装备（深圳）有限公司,许卫敏/13530055819/广东省深圳市光明区马田街道马山头社区第七工业园1栋201/机械装配钳工
深圳市顺安恒科技发展有限公司,焦小姐/19925439259/广东省深圳市光明区观光路第三工业区12号星光华工业园C栋4楼A/商务助理
深圳市金蝶轩食品有限公司光明分公司,李小姐/18028701336/广东省深圳市光明区新羌社区新坡头工业区6栋/面包/蛋糕/西饼计件工
深圳市金蝶轩食品有限公司光明分公司,李小姐/18028701336/广东省深圳市光明区新羌社区新坡头工业区6栋/包装工
深圳市金蝶轩食品有限公司光明分公司,李小姐/18028701336/广东省深圳市光明区新羌社区新坡头工业区6栋/清洁工
深圳市亿能科技有限公司,周艳/19373421306/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/普工
深圳市广业电子科技有限公司,王先生/19926637585/广东省深圳市光明新区新湖街道圳美社区圳园路168号/品检
兆赫电子(深圳)有限公司,人事部张小姐/88825990/广东省深圳市光明区新湖街道圳美社区环荔路148号101/财务专员
深圳市亿能科技有限公司,周艳/19373421306/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/CNC编程工程师
深圳市亿能科技有限公司,周艳/19373421306/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/PMC计划员
深圳市亿能科技有限公司,周艳/19373421306/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/PMC跟单员
深圳市亿能科技有限公司,王炳翔/13538190100/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/成形技术员
深圳市亿能科技有限公司,周艳/19373421306/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/品质工程师（CQE）
深圳市亿能科技有限公司,周艳/19373421306/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/成型技术员
深圳市亿能科技有限公司,周艳/19373421306/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/二次元测量员
深圳市诺安智能股份有限公司,胡芳/15338898499/广东省深圳市光明区观光路3009号招商局光明科技园B1栋12楼/软件工程师
深圳市普耐科技有限公司,陈小姐/0755-86000066/广东省深圳市光明区玉塘街道同仁路普耐科技园/模组工艺主管
深圳市诺安智能股份有限公司,胡芳/15338898499/广东省深圳市光明区观光路3009号招商局光明科技园B1栋12楼/硬件工程师
深圳市广业电子科技有限公司,王先生/19926637585/广东省深圳市光明新区新湖街道圳美社区圳园路168号/测试员
深圳市中原塑胶有限公司,卢小姐/0755-27151628/广东省深圳市南山区宝珠花园4-10C/生产文员
深圳市中原塑胶有限公司,卢小姐/0755-27151628/广东省深圳市南山区宝珠花园4-10C/火花机师傅
英微电气（深圳）有限公司,刘凤玲/13530389569/广东省深圳市宝安区石岩街道石龙社区工业二路1号惠科工业园8栋7楼西面/电源软件工程师
英微电气（深圳）有限公司,刘凤玲/13530389569/广东省深圳市宝安区石岩街道石龙社区工业二路1号惠科工业园8栋7楼西面/普工
深圳市钻研机械有限公司,钟彩霞/13714853311/广东省深圳市光明区玉塘街道田寮社区田荣路美通达电子厂1号201B区/CNC操机员
深圳市艾维普思科技有限公司光明分公司,黄先生/19925488679/广东省深圳市光明新区玉塘街道玉律社区层摇工业区2号B8栋厂房102/201/601/701/801/结构工程师
深圳市艾维普思科技有限公司光明分公司,黄先生/19925488679/广东省深圳市光明新区玉塘街道玉律社区层摇工业区2号B8栋厂房102/201/601/701/801/品质主管
深圳市艾维普思科技有限公司光明分公司,黄先生/19925488679/广东省深圳市光明新区玉塘街道玉律社区层摇工业区2号B8栋厂房102/201/601/701/801/体系工程师
深圳市精卓精密模具配件有限公司,陆小姐/17687493279/广东省深圳市光明新区公明街道东坑村东宝路8号/业务助理
深圳市精卓精密模具配件有限公司,陆小姐/17687493279/广东省深圳市光明新区公明街道东坑村东宝路8号/品检员
深圳市精卓精密模具配件有限公司,陆小姐/17687493279/广东省深圳市光明新区公明街道东坑村东宝路8号/杂工
深圳国鑫恒运科技有限公司,何小姐/13267018046/广东省深圳市光明区深圳市光明区马田街道薯田埔社区第四工业区埃迪蒙托工业园第一栋602A/工程文员
深圳国鑫恒运科技有限公司,何小姐/13267018046/广东省深圳市光明区深圳市光明区马田街道薯田埔社区第四工业区埃迪蒙托工业园第一栋602A/bom专员
深圳市优俊电子有限公司,蒋生/13600427009/广东省深圳市光明区光明街道办白花社区富民大道第一工业区B12号/工程文员
深圳市云莱文化传媒有限公司,杨明杰/15767031603/广东省深圳市光明区凤凰街道凤凰社区观光路2533号A2栋903-146/平面设计师
深圳市正君餐饮管理顾问有限公司,张女士/15107875407/广东省深圳市南山区中山园路1001号TCL科学园区研发楼C8栋1层C2单位103-2号房/储备干部
深圳市云莱文化传媒有限公司,杨明杰/15767031603/广东省深圳市光明区凤凰街道凤凰社区观光路2533号A2栋903-146/活动策划
深圳市云莱文化传媒有限公司,杨明杰/15767031603/广东省深圳市光明区凤凰街道凤凰社区观光路2533号A2栋903-146/文案策划
深圳市云莱文化传媒有限公司,杨明杰/15767031603/广东省深圳市光明区凤凰街道凤凰社区观光路2533号A2栋903-146/项目经理
深圳市优俊电子有限公司,蒋生/13600427009/广东省深圳市光明区光明街道办白花社区富民大道第一工业区B12号/维修人员
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/品质员
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/普工
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/嵌入式开发工程师(Linux应用开发)
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/采购员
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/商务助理
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/电子维修工程师
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/结构工程师
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/高级电工
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/产品测试员
深圳市群方技术有限公司,毛小姐/13613004949/广东省深圳市光明区马田街道合水口社区第五工业区辉豪工业园4号401/储备干部
深圳市锦瑞生物科技股份有限公司,李女士/15976870216/广东省深圳市光明区马田街道马山头社区钟表基地格雅科技园3栋4-10层/生产文员
绍辉自动化设备（深圳）有限公司,余女士/18038187519/广东省深圳市光明区光明街道碧眼社区华强创意公园5栋B座0801/业务员
绍辉自动化设备（深圳）有限公司,余女士/18038187519/广东省深圳市光明区光明街道碧眼社区华强创意公园5栋B座0801/结构工程师
绍辉自动化设备（深圳）有限公司,余女士/18038187519/广东省深圳市光明区光明街道碧眼社区华强创意公园5栋B座0801/激光工业工程师
绍辉自动化设备（深圳）有限公司,余女士/18038187519/广东省深圳市光明区光明街道碧眼社区华强创意公园5栋B座0801/结构工程师
深圳市凯祥源科技有限公司,韩小姐/13923738422/广东省深圳市光明区光明街道碧眼社区华强创意产业园1A栋A座403/平面设计师
深圳市凯祥源科技有限公司,韩小姐/13923738422/广东省深圳市光明区光明街道碧眼社区华强创意产业园1A栋A座403/国内业务员
深圳市凯祥源科技有限公司,韩小姐/13923738422/广东省深圳市光明区光明街道碧眼社区华强创意产业园1A栋A座403/外贸业务员
深圳市凯祥源科技有限公司,韩小姐/13923738422/广东省深圳市光明区光明街道碧眼社区华强创意产业园1A栋A座403/TEMU拼多多跨境运营
深圳市凯祥源科技有限公司,韩小姐/13923738422/广东省深圳市光明区光明街道碧眼社区华强创意产业园1A栋A座403/跨境电商运营
深圳市有为环境科技有限公司,赵女士/18923438870/广东省深圳市光明区新湖街道楼村社区楼一工三路21号2栋201/电化学工程师
深圳市有为环境科技有限公司,赵女士/18923438870/广东省深圳市光明区新湖街道楼村社区楼一工三路21号2栋201/装配技术员
深圳市有为环境科技有限公司,赵女士/18923438870/广东省深圳市光明区新湖街道楼村社区楼一工三路21号2栋201/售后运维专员
深圳市有为环境科技有限公司,赵女士/18923438870/广东省深圳市光明区新湖街道楼村社区楼一工三路21号2栋201/销售工程师
公明精密弹簧（深圳）有限公司,彭小姐/13430851043/广东省深圳市光明区公明街办事处下村社区第三工业18号A座区/外贸业务跟单
深圳市光明区建设发展集团有限公司,刘女士/0755-88211393/广东省深圳市光明区深圳市光明区玉塘街道田寮社区科联路与同仁路交汇处科润大厦A1901/招标代理岗
深圳市锦瑞生物科技股份有限公司,肖女士/13480984196/广东省深圳市光明区马田街道马山头社区钟表基地格雅科技园3栋4-10层/SQE工程师
深圳市锦瑞生物科技股份有限公司,肖女士/13480984196/广东省深圳市光明区马田街道马山头社区钟表基地格雅科技园3栋4-10层/qc质检员
深圳市普耐科技有限公司,陈小姐/13723771574/广东省深圳市光明区玉塘街道同仁路普耐科技园/品检员
深圳市普耐科技有限公司,陈小姐/13723771574/广东省深圳市光明区玉塘街道同仁路普耐科技园/生产班组长
深圳市普耐科技有限公司,陈小姐/13723771574/广东省深圳市光明区玉塘街道同仁路普耐科技园/模组测试工程师
深圳市普耐科技有限公司,陈小姐/13723771574/广东省深圳市光明区玉塘街道同仁路普耐科技园/模组测试技术员
深圳市普耐科技有限公司,陈小姐/13723771574/广东省深圳市光明区玉塘街道同仁路普耐科技园/电工
深圳市普耐科技有限公司,陈小姐/13723771574/广东省深圳市光明区玉塘街道同仁路普耐科技园/清洁工组长
深圳市普耐科技有限公司,陈小姐/13723771574/广东省深圳市光明区玉塘街道同仁路普耐科技园/模组工艺工程师
深圳市宇恒精密模具有限公司,张合梅/13612841285/广东省深圳市南山区浪琴屿花园第9单元801/钳工学员
深圳市宇恒精密模具有限公司,张合梅/13612841285/广东省深圳市南山区浪琴屿花园第9单元801/磨床学徒
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/仓管员
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/生产经理
深圳市创瑞电子元件有限公司,张小姐/18028709208/广东省深圳市光明区公明街道上村社区下南工业区B区第8栋201/注塑主管
深圳市蓝希望电子有限公司,陈小姐/18938959100/广东省深圳市光明新区公明街道将石社区石围大田洋工业区10A栋3至7楼/办公室文员
深圳市亿能科技有限公司,周艳/19373421306/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/上下模
深圳市亿能科技有限公司,周艳/19373421306/广东省深圳市光明区玉塘街道田寮社区第九工业区亿和模具产业基地厂房C栋/仓管员
深圳市飞荣达科技股份有限公司,钟伟静/0755-86081426/广东省深圳市光明区玉塘街道田寮社区南光高速东侧、环玉路南侧飞荣达大厦1栋、2栋、3栋/检验员/包装员
深圳市飞荣达科技股份有限公司,钟伟静/0755-86081426/广东省深圳市光明区玉塘街道田寮社区南光高速东侧、环玉路南侧飞荣达大厦1栋、2栋、3栋/操作工（普工）
深圳市飞荣达科技股份有限公司,钟伟静/0755-86081426/广东省深圳市光明区玉塘街道田寮社区南光高速东侧、环玉路南侧飞荣达大厦1栋、2栋、3栋/技能工
深圳市喜德盛碳纤科技有限公司,陆秋月/18128862664/广东省深圳市光明区公明办事处玉律社区第五工业区22号/普工、操作工
深圳市艾维普思科技有限公司光明分公司,刘程/18998448294/广东省深圳市光明新区玉塘街道玉律社区层摇工业区2号B8栋厂房102/201/601/701/801/普工
深圳和而泰智能控制股份有限公司,韦小姐/17807655607/广东省深圳市南山区高新南区科技南十路6号深圳航天科技创新研究院大厦D座10楼1010-1011/普工/操作工
深圳和而泰智能控制股份有限公司,韦珍/17807655607/广东省深圳市南山区高新南区科技南十路6号深圳航天科技创新研究院大厦D座10楼1010-1011/品质
深圳和而泰智能控制股份有限公司,韦珍/17807655607/广东省深圳市南山区高新南区科技南十路6号深圳航天科技创新研究院大厦D座10楼1010-1011/仓管员
兆赫电子(深圳)有限公司,张小姐/0755-88825990/广东省深圳市光明区新湖街道圳美社区环荔路148号101/会计专员
兆赫电子(深圳)有限公司,张小姐/0755-88825990/广东省深圳市光明区新湖街道圳美社区环荔路148号101/出纳专员
英微电气（深圳）有限公司,刘凤玲/13530389569/广东省深圳市宝安区石岩街道石龙社区工业二路1号惠科工业园8栋7楼西面/嵌入式硬件工程师
英微电气（深圳）有限公司,刘凤玲/13530389569/广东省深圳市宝安区石岩街道石龙社区工业二路1号惠科工业园8栋7楼西面/监控软件工程师
深圳市广业电子科技有限公司,王先生/19926637585/广东省深圳市光明新区新湖街道圳美社区圳园路168号/业务跟单
英微电气（深圳）有限公司,刘凤玲/13530389569/广东省深圳市宝安区石岩街道石龙社区工业二路1号惠科工业园8栋7楼西面/电源硬件工程师
深圳市蓝希望电子有限公司,彭述兰/18938959114/广东省深圳市光明新区公明街道将石社区石围大田洋工业区10A栋3至7楼/厨工
深圳市蓝希望电子有限公司,彭主管/18938959114/广东省深圳市光明新区公明街道将石社区石围大田洋工业区10A栋3至7楼/厨师
深圳市龙嘉鑫五金精密模具有限公司,谢明玉/18923845042/广东省深圳市光明区马田街道石围社区将石路183号/厨师
深圳市龙嘉鑫五金精密模具有限公司,谢明玉/18923845042/广东省深圳市光明区马田街道石围社区将石路183号/IPQC
深圳市华鑫科技半导体有限公司,吴小姐/19065032553/广东省深圳市光明区马田街道新庄社区大围路大围工业区c3栋厂房201/大客户代表
深圳市华鑫科技半导体有限公司,吴小姐/19065032553/广东省深圳市光明区马田街道新庄社区大围路大围工业区c3栋厂房201/LED工程师
深圳市寒暑科技新能源有限公司,邵小姐/13534163931/广东省深圳市南山区桃源街道龙珠三路光前工业9栋1-2楼/生产厂长
深圳市寒暑科技新能源有限公司,邵小姐/13534163931/广东省深圳市南山区桃源街道龙珠三路光前工业9栋1-2楼/研发工程师
深圳市寒暑科技新能源有限公司,邵小姐/13534163931/广东省深圳市南山区桃源街道龙珠三路光前工业9栋1-2楼/测试主管
深圳市方成教学设备有限公司,谢小姐/18148554813/广东省深圳市光明新区公明街道将石社区大围沙河工业区A2-1栋/外贸业务员
深圳市兴达诚电子有限公司,李小姐/15978518761/广东省深圳市光明区长圳长兴工业园/人事文员
深圳市特发信息光电技术有限公司,江兰/26612822/广东省深圳市光明区马田街道新庄社区新围第二工业区A1栋101-302/操作工人
深圳市特发信息光电技术有限公司,江兰/13662578832/广东省深圳市光明区马田街道新庄社区新围第二工业区A1栋101-302/清洁工
深圳市特发信息光电技术有限公司,江兰/13662578832/广东省深圳市光明区马田街道新庄社区新围第二工业区A1栋101-302/技术工程师
深圳市润恒泰实业有限公司,余小姐/15302661395/广东省深圳市光明区马田街道新庄社区新围第一工业区43号、32号/冲压主管
深圳市润恒泰实业有限公司,余小姐/15302661395/广东省深圳市光明区马田街道新庄社区新围第一工业区43号、32号/冲压工
深圳市天然健贸易有限公司,周小姐/13714625766/北京市县延庆县546454564/叉车司机
深圳市天然健贸易有限公司,周小姐/13714625766/北京市县延庆县546454564/搬运工
